"ALL_RATE_1112";"leanm11";"STNAM";"LONGITUDE";"LATITUDE";"leaid11";"ALL_COHORT_1112";"pct_Not_HS_Grad_ACS_08_12";"pct_Civ_emp_25_44_ACS_08_12"
84.0;"Port Townsend School District";"WASHINGTON";;;5306840;103;4.304347826;87.67395626
79.0;"Prosser School District";"WASHINGTON";;;5306900;212;21.21681416;78.17518248
94.0;"Pullman School District";"WASHINGTON";;;5306930;185;7.904411765;88.44984802
80.0;"Puyallup School District";"WASHINGTON";;;5306960;1700;7.911832947;95.31880549
79.0;"Quillayute Valley School District";"WASHINGTON";;;5307020;60;12.01671891;88.95152198
64.0;"Quincy School District";"WASHINGTON";;;5307080;203;39.08184838;84.9127182
89.0;"Rainier School District";"WASHINGTON";;;5307110;85;11.90476191;82.66850069
94.0;"Reardan-Edwall School District";"WASHINGTON";;;5307210;71;8.51532759;95.84541063
78.0;"Renton School District";"WASHINGTON";;;5307230;956;8.157276995;95.11192325
77.0;"Richland School District";"WASHINGTON";;;5307320;902;2.467443454;95.90854392
94.0;"Ridgefield School District";"WASHINGTON";;;5307350;161;5.627931214;90.64569536
84.0;"Riverside School District";"WASHINGTON";;;5307440;145;7.67551837;88.61538462
89.0;"Rochester School District";"WASHINGTON";;;5307470;117;13.02070936;92.34234234
79.0;"Royal School District";"WASHINGTON";;;5307620;98;23.98897059;100.0
89.0;"San Juan Island School District";"WASHINGTON";;;5307650;67;2.801615346;94.77911647
75.0;"Seattle Public Schools";"WASHINGTON";;;5307710;3300;1.730190572;94.48961156
89.0;"Sedro-Woolley School District";"WASHINGTON";;;5307740;267;12.09317694;81.51589242
80.0;"Selah School District";"WASHINGTON";;;5307770;253;15.94930655;81.05456775
77.0;"Sequim School District";"WASHINGTON";;;5307830;214;8.090614887;97.5
62.0;"Shelton School District";"WASHINGTON";;;5307900;389;30.70175439;92.6035503
85.0;"Shoreline School District";"WASHINGTON";;;5307920;739;3.262711864;94.47236181
84.0;"Snohomish School District";"WASHINGTON";;;5308020;837;8.473154362;92.9245283
77.0;"Snoqualmie Valley School District";"WASHINGTON";;;5308040;381;7.343062312;96.07843137
60.0;"Tukwila School District";"WASHINGTON";;;5308130;214;15.07208388;90.9352518
76.0;"South Kitsap School District";"WASHINGTON";;;5308160;768;15.08152174;97.91073124
89.0;"South Whidbey School District";"WASHINGTON";;;5308190;153;2.523553163;100.0
77.0;"Spokane School District";"WASHINGTON";;;5308250;2207;9.498367468;88.0486158
78.0;"Stanwood-Camano School District";"WASHINGTON";;;5308340;454;7.586206897;88.02698145
84.0;"Steilacoom Hist. School District";"WASHINGTON";;;5308460;213;6.786786787;90.97387173
79.0;"Stevenson-Carson School District";"WASHINGTON";;;5308520;77;9.290646579;94.48275862
69.0;"Sultan School District";"WASHINGTON";;;5308550;152;11.47154232;90.42801556
81.0;"Sumner School District";"WASHINGTON";;;5308610;716;6.396016852;86.06965174
77.0;"Sunnyside School District";"WASHINGTON";;;5308670;425;54.45245292;82.18497827
74.0;"Tacoma School District";"WASHINGTON";;;5308700;1900;6.437192669;86.64495114
86.0;"Tahoma School District";"WASHINGTON";;;5308760;544;1.854091092;95.61324978
74.0;"Tenino School District";"WASHINGTON";;;5308820;87;8.26276623;90.12681159
84.0;"Toledo School District";"WASHINGTON";;;5308910;86;9.28611266;92.19858156
89.0;"Tonasket School District";"WASHINGTON";;;5308940;83;25.35305985;92.06030151
64.0;"Toppenish School District";"WASHINGTON";;;5308970;239;53.8849223;88.83677298
89.0;"Toutle Lake School District";"WASHINGTON";;;5309030;53;11.16708648;91.47982063
83.0;"Tumwater School District";"WASHINGTON";;;5309100;502;9.244242621;95.26493799
86.0;"University Place School District";"WASHINGTON";;;5309180;412;7.962213225;87.02531646
73.0;"Vancouver School District";"WASHINGTON";;;5309270;1670;7.63546798;83.07692308
94.0;"Vashon Island School District";"WASHINGTON";;;5309300;146;2.822672433;92.68707483
79.0;"Wahluke School District";"WASHINGTON";;;5309360;130;59.54697987;89.37741822
78.0;"Walla Walla Public Schools";"WASHINGTON";;;5309450;567;18.39868385;80.82556591
72.0;"Wapato School District";"WASHINGTON";;;5309480;216;50.73746313;90.18404908
89.0;"Warden School District";"WASHINGTON";;;5309510;78;35.16912402;82.98122066
94.0;"Washougal School District";"WASHINGTON";;;5309540;181;14.94873179;76.60714286
65.0;"Wenatchee School District";"WASHINGTON";;;5309660;645;15.57315234;94.95694957
95.0;"West Valley School District (Spokane)";"WASHINGTON";;;5309690;219;6.934673367;91.5601023
80.0;"West Valley School District (Yakima)";"WASHINGTON";;;5309720;353;9.515813042;91.25
90.0;"White River School District";"WASHINGTON";;;5309780;300;15.58282209;94.37559581
84.0;"White Salmon Valley School District";"WASHINGTON";;;5309810;86;14.9917287;90.45967043
89.0;"Winlock School District";"WASHINGTON";;;5309930;66;16.01731602;94.19152276
84.0;"Woodland School District";"WASHINGTON";;;5310050;174;12.58160237;72.81105991
56.0;"Yakima School District";"WASHINGTON";;;5310110;1163;31.21085595;93.01075269
72.0;"Yelm School District";"WASHINGTON";;;5310140;398;5.926216641;97.36842105
95.0;"Zillah School District";"WASHINGTON";;;5310170;115;30.7319131;94.57831325
74.0;"BARBOUR COUNTY SCHOOLS";"WEST VIRGINIA";;;5400030;188;27.23389106;95.16837482
79.0;"BERKELEY COUNTY SCHOOLS";"WEST VIRGINIA";;;5400060;1258;10.97764431;87.5
76.0;"BOONE COUNTY  SCHOOLS";"WEST VIRGINIA";;;5400090;345;29.35967303;91.64037855
89.0;"BRAXTON COUNTY SCHOOLS";"WEST VIRGINIA";;;5400120;165;28.50266025;95.73770492
89.0;"BROOKE COUNTY SCHOOLS";"WEST VIRGINIA";;;5400150;246;9.334793321;90.82652134
72.0;"CABELL COUNTY SCHOOLS";"WEST VIRGINIA";;;5400180;940;6.998069498;91.18589744
84.0;"CALHOUN COUNTY SCHOOLS";"WEST VIRGINIA";;;5400210;89;25.89249077;90.86956522
74.0;"CLAY COUNTY SCHOOLS";"WEST VIRGINIA";;;5400240;183;25.62792678;81.80076628
79.0;"DODDRIDGE COUNTY SCHOOLS";"WEST VIRGINIA";;;5400270;103;20.20415347;94.11764706
69.0;"FAYETTE COUNTY SCHOOLS";"WEST VIRGINIA";;;5400300;533;33.34912364;80.56338028
89.0;"GILMER COUNTY SCHOOLS";"WEST VIRGINIA";;;5400330;70;24.10485934;99.08675799
94.0;"GRANT COUNTY SCHOOLS";"WEST VIRGINIA";;;5400360;148;19.67688484;95.83333333
82.0;"GREENBRIER COUNTY SCHOOLS";"WEST VIRGINIA";;;5400390;419;19.67799642;93.96024465
80.0;"HAMPSHIRE COUNTY SCHOOLS";"WEST VIRGINIA";;;5400420;287;18.34582293;94.51728248
81.0;"HANCOCK COUNTY SCHOOLS";"WEST VIRGINIA";;;5400450;307;9.483568075;93.85542169
84.0;"HARDY COUNTY SCHOOLS";"WEST VIRGINIA";;;5400480;162;16.31087392;87.62446657
78.0;"HARRISON COUNTY SCHOOLS";"WEST VIRGINIA";;;5400510;906;10.36353771;88.63198459
82.0;"JACKSON COUNTY SCHOOLS";"WEST VIRGINIA";;;5400540;401;17.2759434;94.11057692
85.0;"JEFFERSON COUNTY SCHOOLS";"WEST VIRGINIA";;;5400570;590;8.53042785;97.11876318
72.0;"KANAWHA COUNTY SCHOOLS";"WEST VIRGINIA";;;5400600;2127;32.68398268;81.85053381
72.0;"LEWIS COUNTY SCHOOLS";"WEST VIRGINIA";;;5400630;233;14.7810219;96.01910828
81.0;"LINCOLN COUNTY SCHOOLS";"WEST VIRGINIA";;;5400660;235;34.3314192;79.19463087
77.0;"LOGAN COUNTY SCHOOLS";"WEST VIRGINIA";;;5400690;453;24.62509866;76.66666667
84.0;"MARION COUNTY SCHOOLS";"WEST VIRGINIA";;;5400720;569;9.693621296;91.04477612
87.0;"MARSHALL COUNTY SCHOOLS";"WEST VIRGINIA";;;5400750;393;11.11111111;92.24526601
83.0;"MASON COUNTY SCHOOLS";"WEST VIRGINIA";;;5400780;325;20.57007126;94.09594096
72.0;"MCDOWELL COUNTY SCHOOLS";"WEST VIRGINIA";;;5400810;282;39.47175349;89.75903615
77.0;"MERCER COUNTY SCHOOLS";"WEST VIRGINIA";;;5400840;661;17.71274548;95.88235294
89.0;"MINERAL COUNTY SCHOOLS";"WEST VIRGINIA";;;5400870;305;17.55610973;85.85690516
82.0;"MINGO COUNTY SCHOOLS";"WEST VIRGINIA";;;5400900;304;25.99376461;83.7037037
81.0;"MONONGALIA COUNTY SCHOOLS";"WEST VIRGINIA";;;5400930;841;0.0;100.0
84.0;"MONROE COUNTY SCHOOLS";"WEST VIRGINIA";;;5400960;164;16.69324827;99.13473424
91.0;"MORGAN COUNTY SCHOOLS";"WEST VIRGINIA";;;5400990;218;24.9780894;64.31034483
87.0;"NICHOLAS COUNTY SCHOOLS";"WEST VIRGINIA";;;5401020;331;20.68486812;95.64315353
86.0;"OHIO COUNTY SCHOOLS";"WEST VIRGINIA";;;5401050;419;28.72340426;72.27722772
84.0;"PENDLETON COUNTY SCHOOLS";"WEST VIRGINIA";;;5401080;85;20.70834839;98.0
94.0;"PLEASANTS COUNTY SCHOOLS";"WEST VIRGINIA";;;5401110;113;9.816753927;93.34916865
94.0;"POCAHONTAS COUNTY SCHOOLS";"WEST VIRGINIA";;;5401140;86;10.87941976;87.62886598
78.0;"PRESTON COUNTY SCHOOLS";"WEST VIRGINIA";;;5401170;372;17.0447385;96.19047619
82.0;"PUTNAM COUNTY SCHOOLS";"WEST VIRGINIA";;;5401200;666;15.62009419;94.85224023
82.0;"RALEIGH COUNTY SCHOOLS";"WEST VIRGINIA";;;5401230;933;13.44426836;96.62629758
76.0;"RANDOLPH COUNTY SCHOOLS";"WEST VIRGINIA";;;5401260;327;16.56441718;98.94459103
84.0;"RITCHIE COUNTY SCHOOLS";"WEST VIRGINIA";;;5401290;116;17.72959184;90.74492099
79.0;"ROANE COUNTY SCHOOLS";"WEST VIRGINIA";;;5401320;173;28.15217391;77.66179541
79.0;"SUMMERS COUNTY SCHOOLS";"WEST VIRGINIA";;;5401350;125;24.07680945;97.06601467
74.0;"TAYLOR COUNTY SCHOOLS";"WEST VIRGINIA";;;5401380;162;16.73997413;84.21052632
89.0;"TUCKER COUNTY SCHOOLS";"WEST VIRGINIA";;;5401410;89;14.88306166;94.42379182
94.0;"TYLER COUNTY SCHOOLS";"WEST VIRGINIA";;;5401440;110;24.62908012;83.2460733
73.0;"UPSHUR COUNTY SCHOOLS";"WEST VIRGINIA";;;5401470;306;21.83658713;95.1536643
76.0;"WAYNE COUNTY SCHOOLS";"WEST VIRGINIA";;;5401500;541;19.2185008;93.71727749
84.0;"WEBSTER COUNTY SCHOOLS";"WEST VIRGINIA";;;5401530;132;34.19216318;87.61904762
88.0;"WETZEL COUNTY SCHOOLS";"WEST VIRGINIA";;;5401560;224;16.19902731;89.81077147
94.0;"WIRT COUNTY SCHOOLS";"WEST VIRGINIA";;;5401590;77;11.37364838;86.29856851
81.0;"WOOD COUNTY SCHOOLS";"WEST VIRGINIA";;;5401620;952;14.80853948;88.39556004
79.0;"WYOMING COUNTY SCHOOLS";"WEST VIRGINIA";;;5401650;268;24.68926554;97.8021978
89.0;"Blair-Taylor School District";"WISCONSIN";;;5500016;56;12.90626472;92.89176091
94.0;"Chequamegon School District";"WISCONSIN";;;5500058;81;10.15592078;83.27067669
89.0;"Adams-Friendship Area School District";"WISCONSIN";;;5500060;146;13.67806505;86.89956332
90.0;"Algoma School District";"WISCONSIN";;;5500150;54;11.39964789;98.52507375
95.0;"Altoona School District";"WISCONSIN";;;5500270;98;5.85246901;98.14482346
94.0;"Amery School District";"WISCONSIN";;;5500300;131;12.97265852;90.08179959
95.0;"Tomorrow River School District";"WISCONSIN";;;5500330;71;9.1103393;94.37115216
89.0;"Antigo Unified School District";"WISCONSIN";;;5500360;224;18.22283929;89.21212121
87.0;"Appleton Area School District";"WISCONSIN";;;5500390;1247;7.817418678;96.15384615
95.0;"Arcadia School District";"WISCONSIN";;;5500420;80;19.18003565;96.23161765
89.0;"Ashland School District";"WISCONSIN";;;5500510;189;3.81727159;98.92086331
92.0;"Ashwaubenon School District";"WISCONSIN";;;5500540;246;6.703672075;98.58956276
94.0;"Auburndale School District";"WISCONSIN";;;5500600;66;11.44578313;94.76744186
89.0;"Augusta School District";"WISCONSIN";;;5500630;61;27.97480941;91.41475212
95.0;"Baldwin-Woodville Area School District";"WISCONSIN";;;5500720;124;7.957848837;91.82561308
95.0;"Unity School District";"WISCONSIN";;;5500750;83;7.893020222;86.1971831
94.0;"Bangor School District";"WISCONSIN";;;5500780;63;6.21606949;95.36039768
92.0;"Baraboo School District";"WISCONSIN";;;5500810;275;6.507490637;95.39800995
79.0;"Barron Area School District";"WISCONSIN";;;5500870;125;18.46599132;85.02463054
93.0;"Beaver Dam Unified School District";"WISCONSIN";;;5500960;245;13.36879433;93.2885906
95.0;"Belleville School District";"WISCONSIN";;;5500990;75;6.013363029;94.93534483
84.0;"Beloit School District";"WISCONSIN";;;5501050;482;27.74432608;80.8839779
95.0;"Beloit Turner School District";"WISCONSIN";;;5501080;85;8.222621185;89.98609179
94.0;"Berlin Area School District";"WISCONSIN";;;5501140;150;7.788944724;99.10447761
95.0;"Wisconsin Heights School District";"WISCONSIN";;;5501230;68;7.976227714;98.06949807
94.0;"Black River Falls School District";"WISCONSIN";;;5501260;138;10.28818444;95.85798817
95.0;"Bloomer School District";"WISCONSIN";;;5501350;99;7.792207792;95.1158422
94.0;"Bonduel School District";"WISCONSIN";;;5501470;74;8.600713013;92.7480916
95.0;"Boscobel Area School District";"WISCONSIN";;;5501500;88;15.35211268;93.53932584
90.0;"Boyceville Community School District";"WISCONSIN";;;5501590;58;9.863429439;92.04771372
95.0;"Brillion School District";"WISCONSIN";;;5501680;95;10.95206392;93.78330373
95.0;"Brodhead School District";"WISCONSIN";;;5501740;96;7.819074334;91.33064516
97.0;"Elmbrook School District";"WISCONSIN";;;5501770;639;4.331121202;94.24
94.0;"Brown Deer School District";"WISCONSIN";;;5501800;158;4.918827235;100.0
95.0;"Burlington Area School District";"WISCONSIN";;;5501890;318;10.00641437;87.17067583
94.0;"Cadott Community School District";"WISCONSIN";;;5502040;69;13.53365945;90.13961606
94.0;"Cambridge School District";"WISCONSIN";;;5502100;75;5.423280423;96.02960969
84.0;"Cameron School District";"WISCONSIN";;;5502130;91;8.646616541;94.2537909
94.0;"Campbellsport School District";"WISCONSIN";;;5502160;127;9.939103958;92.04389575
95.0;"Cedar Grove-Belgium Area School District";"WISCONSIN";;;5502430;85;8.11570912;98.63945578
99.0;"Cedarburg School District";"WISCONSIN";;;5502460;253;3.067484663;95.76446281
94.0;"Chilton School District";"WISCONSIN";;;5502520;89;8.460896187;98.62681745
87.0;"Chippewa Falls Area Unified School District";"WISCONSIN";;;5502550;374;2.905982906;95.03592423
94.0;"Clinton Community School District";"WISCONSIN";;;5502640;110;11.44524237;92.76218612
94.0;"Clintonville School District";"WISCONSIN";;;5502670;121;11.95718654;86.8173258
95.0;"Colby School District";"WISCONSIN";;;5502730;68;22.72938985;95.53429027
90.0;"Coleman School District";"WISCONSIN";;;5502760;60;12.38938053;93.30143541
90.0;"Colfax School District";"WISCONSIN";;;5502790;57;8.186705767;94.14157852
94.0;"Columbus School District";"WISCONSIN";;;5502820;96;7.029104887;94.64150943
74.0;"Crandon School District";"WISCONSIN";;;5502910;71;13.89442231;91.84149184
89.0;"Crivitz School District";"WISCONSIN";;;5502970;57;13.66459627;90.83503055
95.0;"Cuba City School District";"WISCONSIN";;;5503030;70;7.915309446;99.36102236
90.0;"Cudahy School District";"WISCONSIN";;;5503060;209;8.666047663;95.12761021
89.0;"Cumberland School District";"WISCONSIN";;;5503090;81;8.477699963;96.76945668
94.0;"Darlington Community School District";"WISCONSIN";;;5503150;69;15.50535988;97.38846572
94.0;"De Forest Area School District";"WISCONSIN";;;5503180;259;10.44061303;97.36308316
91.0;"De Pere School District";"WISCONSIN";;;5503210;299;1.430030644;97.24375538
95.0;"Deerfield Community School District";"WISCONSIN";;;5503270;62;5.423280423;96.02960969
96.0;"Kettle Moraine School District";"WISCONSIN";;;5503510;384;5.555555556;97.98927614
94.0;"Delavan-Darien School District";"WISCONSIN";;;5503640;199;17.51567398;91.45220588
94.0;"Denmark School District";"WISCONSIN";;;5503660;131;11.95142147;93.6270653
94.0;"Dodgeville School District";"WISCONSIN";;;5503690;100;6.081468732;96.73024523
95.0;"Durand School District";"WISCONSIN";;;5503840;87;11.19537739;97.7393617
95.0;"Northland Pines School District";"WISCONSIN";;;5503860;115;6.603773585;85.49222798
95.0;"East Troy Community School District";"WISCONSIN";;;5504020;153;5.730223124;97.27626459
86.0;"Eau Claire Area School District";"WISCONSIN";;;5504050;850;7.254030017;98.43505477
95.0;"Edgar School District";"WISCONSIN";;;5504080;65;9.844559586;94.84978541
94.0;"Edgerton School District";"WISCONSIN";;;5504110;124;10.1655533;94.50199203
94.0;"Elk Mound Area School District";"WISCONSIN";;;5504230;72;6.330067822;96.65103818
91.0;"Elkhorn Area School District";"WISCONSIN";;;5504290;242;10.47047971;95.67404427
95.0;"Ellsworth Community School District";"WISCONSIN";;;5504320;142;8.438287154;96.21811785
95.0;"Evansville Community School District";"WISCONSIN";;;5504440;143;7.86756853;97.05749208
89.0;"Fall Creek School District";"WISCONSIN";;;5504500;78;6.647864625;96.84082625
90.0;"Fennimore Community School District";"WISCONSIN";;;5504590;53;8.686800136;96.81528662
87.0;"Fond du Lac School District";"WISCONSIN";;;5504680;551;11.48325359;97.66606822
88.0;"Fort Atkinson School District";"WISCONSIN";;;5504740;235;14.29852084;94.07216495
82.0;"Franklin Public School District";"WISCONSIN";;;5504830;396;3.557998264;94.70068695
89.0;"Northern Ozaukee School District";"WISCONSIN";;;5504890;108;8.269131998;95.36423841
95.0;"Freedom Area School District";"WISCONSIN";;;5504920;131;3.941267388;96.63082437
95.0;"Galesville-Ettrick-Trempealeau School District";"WISCONSIN";;;5504960;98;6.706857574;92.24806202
97.0;"Germantown School District";"WISCONSIN";;;5505160;343;7.159429897;96.28482972
94.0;"Gillett School District";"WISCONSIN";;;5505250;66;15.38819154;92.69005848
92.0;"Nicolet UHS School District";"WISCONSIN";;;5505490;301;12.46537396;89.85176739
94.0;"Grafton School District";"WISCONSIN";;;5505610;187;2.983003816;94.82071713
45.0;"Grantsburg School District";"WISCONSIN";;;5505670;228;8.324661811;87.52228164
80.0;"Green Bay Area Public School District";"WISCONSIN";;;5505820;1508;23.08684437;91.62790698
94.0;"Greendale School District";"WISCONSIN";;;5505910;226;7.584201599;94.24809425
89.0;"Greenfield School District";"WISCONSIN";;;5505940;284;14.61508402;84.02699663
97.0;"Whitnall School District";"WISCONSIN";;;5506000;221;11.11657649;100.0
96.0;"Hamilton School District";"WISCONSIN";;;5506030;345;6.157739351;96.4208243
95.0;"Saint Croix Central School District";"WISCONSIN";;;5506060;89;4.408772327;94.85329485
92.0;"Hartford UHS School District";"WISCONSIN";;;5506120;386;9.634448575;92.60869565
98.0;"Arrowhead UHS School District";"WISCONSIN";;;5506180;544;1.375027722;95.44483986
84.0;"Hayward Community School District";"WISCONSIN";;;5506270;166;10.50290797;92.78466742
90.0;"Hilbert School District";"WISCONSIN";;;5506450;54;11.38594425;96.35535308
90.0;"Hillsboro School District";"WISCONSIN";;;5506480;51;20.29411765;89.16323731
98.0;"Holmen School District";"WISCONSIN";;;5506540;286;3.548387097;99.23664122
89.0;"Horicon School District";"WISCONSIN";;;5506570;72;10.53772767;94.03824522
93.0;"Hortonville Area School District";"WISCONSIN";;;5506600;275;5.744996294;96.86847599
94.0;"Howard-Suamico School District";"WISCONSIN";;;5506630;427;3.042671614;93.7250996
95.0;"Howards Grove School District";"WISCONSIN";;;5506660;88;5.644885392;96.55172414
93.0;"Hudson School District";"WISCONSIN";;;5506690;409;3.843590313;94.03069926
90.0;"Iola-Scandinavia School District";"WISCONSIN";;;5506840;58;8.143322476;94.21052632
90.0;"Iowa-Grant School District";"WISCONSIN";;;5506870;60;7.805325987;93.979442
86.0;"Janesville School District";"WISCONSIN";;;5507020;835;9.863142992;92.39401496
95.0;"Jefferson School District";"WISCONSIN";;;5507050;162;13.76177658;95.52845529
94.0;"Dodgeland School District";"WISCONSIN";;;5507260;67;13.04761905;94.65065502
89.0;"Kaukauna Area School District";"WISCONSIN";;;5507290;290;8.293460925;93.17073171
80.0;"Kenosha School District";"WISCONSIN";;;5507320;1806;8.252238225;92.17002237
95.0;"Kewaskum School District";"WISCONSIN";;;5507380;190;11.12729391;97.89814066
94.0;"Kewaunee School District";"WISCONSIN";;;5507410;88;9.239384041;92.7549195
95.0;"Kiel Area School District";"WISCONSIN";;;5507440;115;7.575757576;94.28263215
96.0;"Kimberly Area School District";"WISCONSIN";;;5507470;369;13.17787419;91.8699187
93.0;"La Crosse School District";"WISCONSIN";;;5507530;567;4.942339374;90.32800673
94.0;"Ladysmith School District";"WISCONSIN";;;5507590;79;16.09856263;91.97324415
94.0;"Lake Geneva-Genoa City UHS School District";"WISCONSIN";;;5507650;317;14.8849797;92.20672683
95.0;"Lake Mills Area School District";"WISCONSIN";;;5507710;96;7.449725777;94.11764706
89.0;"Lancaster Community School District";"WISCONSIN";;;5507770;79;12.81594874;96.89521345
94.0;"Little Chute Area School District";"WISCONSIN";;;5508160;118;10.1518785;100.0
95.0;"Lodi School District";"WISCONSIN";;;5508190;131;6.315520327;98.29683698
95.0;"Lomira School District";"WISCONSIN";;;5508220;75;10.29485257;95.17446177
95.0;"Luxemburg-Casco School District";"WISCONSIN";;;5508340;159;9.375531734;98.17103312
75.0;"Madison Metropolitan School District";"WISCONSIN";;;5508520;1859;6.83567225;88.71794872
94.0;"Manawa School District";"WISCONSIN";;;5508550;66;9.129442452;92.03444564
83.0;"Manitowoc School District";"WISCONSIN";;;5508610;430;2.761104442;100.0
94.0;"Maple School District";"WISCONSIN";;;5508640;122;7.094357293;92.57503949
90.0;"Marathon City School District";"WISCONSIN";;;5508670;58;9.844559586;94.84978541
94.0;"Marinette School District";"WISCONSIN";;;5508700;178;6.448508181;91.9158361
89.0;"Markesan School District";"WISCONSIN";;;5508760;56;12.31693579;95.56171983
89.0;"Marshall School District";"WISCONSIN";;;5508790;88;11.76909679;95.3601108
94.0;"Marshfield Unified School District";"WISCONSIN";;;5508820;327;7.066319143;95.29314616
89.0;"Mauston School District";"WISCONSIN";;;5508850;133;11.9205298;96.10244989
95.0;"Mayville School District";"WISCONSIN";;;5508880;114;17.99426934;97.1875
85.0;"McFarland School District";"WISCONSIN";;;5508910;205;3.898781631;99.08798283
94.0;"Medford Area Public School District";"WISCONSIN";;;5508940;171;17.03539823;92.10155148
90.0;"Melrose-Mindoro School District";"WISCONSIN";;;5509000;54;11.34803036;94.73684211
92.0;"Menasha Joint School District";"WISCONSIN";;;5509030;279;11.65562914;96.67705088
97.0;"Menomonee Falls School District";"WISCONSIN";;;5509060;381;5.010660981;97.42574257
94.0;"Menominee Indian School District";"WISCONSIN";;;5509070;74;14.20674406;70.30651341
94.0;"Menomonie Area School District";"WISCONSIN";;;5509090;271;8.319280495;91.50943396
99.0;"Mequon-Thiensville School District";"WISCONSIN";;;5509130;339;4.975781594;93.90681004
